emoNormal032,_ ] _ _ _ # _ ] _ _ _ _ _ _ _ #  _ ] _ _ _ _ _   # ] _ _ _ _ _ _ #  _ [ _ _ _ _ _ #  _ [  _ _ _ _ # _ [ _ _ _ _ _ #  _ [ _ _ _ _ _ #
emoNormal033,k i my o o n a o t o k o d e pau k a r e w a h I t o k a r a h a n a sh I k a k e r a r e n a i t o k U ch i o k I k a n a i
emoNormal033,_ ]  _ _ _ _ # [ _ _ _ ] _ _   # _ ] _ _ _ # _ [ _ _ _ _ _ # _ [ _ _  _ _ _ _ _ _ _ _ _ ] _ _ _ _ # _ [  _ _ # _ [ _ _ _ _ #
emoNormal034,w a r e w a r e w a s o n o s a N my a k u d e d o ch a k u n o g a i d o o y a t o cl t a
emoNormal034,_ [ _ _ _ _ _ _ _ # _ [ _ # _ [ _  _ _ _ _ _ # _ [  _ _ _ _ _ # _ ] _ _ _ # _ [ _ ]  _ _ #
emoNormal035,k a n o j o w a m u s U k o n i i e d e gy o o g i y o k U s u r u y o o n i i cl t a
emoNormal035,_ ] _ _ _ _ _ # _ [ _ _ _ _ _ # [ ] _ #  _ [ _ _ # _ ] _ _ _ _ _ # _ ] _ _ # [  _ _ #
emoNormal036,k a r e w a r a i f u r u o h i r o i a g e pau s o r e d e hy o o t e k i o n e r a cl t a
emoNormal036,_ ] _ _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _   # _ [ _ _ _ #  _ [ _ _ _ _ _ # _ [ _ _  _ _ #
emoNormal037,w a t a sh i w a k o n o h o N n i h a cl py a k u e N o h a r a cl t a
emoNormal037,_ [ _ _  _ _ _ # _ [ _ # _ ] _ _ # _ [  _  _ _ _ ] _ _ # _ [ _ ]  _ _ #
emoNormal038,k i b u N g a w a r u k U t e ny u u i N sh I t a g a pau k e cl k a t e k i n i w a t a i sh I t a k o t o w a n a k a cl t a
emoNormal038,_ ] _ _ _ _ # _ [ _ ] _ _ _ #  _ [ _ _ #  _ [ _ ] _ _   # _ [  _ _ _ _ _ _ _ _ ] _ # _ ] _  _ _ _ # _ [ _ ] _ # _ ] _ _  _ _ #
emoNormal039,a f i n e r a i n o ts u r i k i j i d e s U n e pau e e g o k a N k e e n o k o my u n o a ch i k o ch i n i m a r u ch I p o s U t o sh I t e i m a s U
emoNormal039,[ _ _ _ ] _ _ _ _ #  _ [ _ _ _ _ _ _ _ _ _ ] _ _   # [ _ _ _ _ ] _ _ _ _ _ # _ ]  _ _ _ # [  _ ] _ _  _ _ _ # _ [ _ _  _ _ _ ] _ _ _ #  _ [ _ # [ _ ] _ #
emoNormal040,t o r a b e r a a z u ch e cl k u o g e N k i N n i k a e t e k u r e r u n o w a k o n o m a d o g u ch i d e s U k a
emoNormal040,_ [ _ _ _ _ _ _ _ _ _  _ ]  _ _ _ # _ [ _ _ ] _ _ # _ [ _ _ # _ [ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ ] _ _  _ _ _ _ _ _ _ ?
emoNormal041,h o N j i ts u n o e e g a w a pau s a u N d o o b u my u u j i cl k u d e g o z a i m a s U
emoNormal041,_ ] _ _ _  _ _ _ # [ _ _ _ _ _   # _ [ _ _ _ _ _ _ _  _ ] _ _ _  _ _ _ _ # _ [ _ _ _ _ ] _ #
emoNormal042,g a i sh I t e w a r e w a r e n i h o N j i N w a pau g a i k o k u g o o h a n a s U n o n i s u k o sh i o k u by o o s u g i r u
emoNormal042,_ ] _  _ _ _ # _ [ _ _ _ _ _ # _ [ _ _ _ _ _ ] _ _   # _ [ _ _ _ _ _ _ _ # _ [ _ ] _ _ _ _ _ # _ [ _ ]  _ # [ _ _  _ _ # _ [ _ ] _ #
emoNormal043,m i s e n o h I t o w a w a t a sh i n o k o t o o sh i r u y o o n i n a r i pau w a t a sh i w a i ts u m o o n a j i w e i t o r e s u n i o o t a i sh I t e m o r a cl t e i t a
emoNormal043,_ [ _ ] _ # _ [ _ _ _ # _ [ _ _  _ _ _ # _ [ _ ] #  _ [ _ _ _ ] _ _ # _ ] _ _   # _ [ _ _  _ _ _ # ]  _ _ _ # [ _ _ _ # _ [ ] _ _ _ _ _ _ _ # [ _ _ _ #  _ [ _ # _ [ _ _  _ _ # [ _ #
emoNormal044,k o n o o k a k a r a w a n a N by a k u m a N t o y u u h o sh i g a m i e r u
emoNormal044,_ [ _ _ _ _ _ _ _ _ ] _ # _ [ _  _ _ _ _ _ _ ] _ _ _ _ # _ [  _ _ _ # _ [ ] _ #
emoNormal045,k a n o j o w a d a i g a k u n i ny u u g a k u sh I t a r a pau o y a k a r a k e e z a i t e k i n i d o k u r i ts U sh i y o o t o o m o cl t e i t a
emoNormal045,_ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ #  _ [ _ _ _ _ #  _ [ _ ] _ _   # [ _ ] _ _ _ # _ [ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ _  _ #  _ [ _ _ _ _ # [ _ ]  _ _ # [ _ #
emoNormal046,s a b u m a r i N n o p e r i s U k o o p u g a pau s u i ch u u k a r a ny o cl k i r i ts U k i d e t e i t a
emoNormal046,_ [ _ _ _ ] _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ _ _   # _ [ _  _ _ _ _ _ _ #  _ [  _ _ ] _ #  _ [ _ _ _ ] _ # [ _ #
emoNormal047,b e ts u n i b u r u m a n i t o k u b e ts u n a k a N sh i N g a a r u w a k e j a n a i
emoNormal047,_ [  _ _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ _  _ _ _ # _ [ _  _ _ _ _ # ] _ # _ ] _ _ _ # ] _ #
emoNormal048,s o o y u u f e t I sh i z u m u w a n a i t o o m o u
emoNormal048,_ [ _ _ _ # _ [ _ _  _ ] _ _ _ _ _ # _ ] _ _ # [ _ ] #
emoNormal049,u cl d o f u j i N g a ts U k u cl t e k u r e r u o i sh i i i n a k a f u u n o ry o o r i o t a b e t a sh i pau m i r u k u o t a k U s a N n o m i m a sh I t a
emoNormal049,]  _ _ # _ [ _ _ _ _ #  _ [ _ ]  _ _ # _ [ _ _ _ # [ _  _ ] # [ _ _ _ _ _ _ _ _ #  _ ] _ _ _ # _ [ _ ] _ _  _ _   # _ ] _ _ _ _ # _ [ _ _ _ _ # _ [ _ _ _ ]  _ _ _ #
emoNormal050,w a t a sh i n o ts u m a g a b i N o w a cl t e sh i m a cl t a n o d e pau d a i d o k o r o n o y u k a w a gy u u ny u u d a r a k e n i n a cl t e i r u
emoNormal050,_ [ _ _  _ _ _ #  _ ] _ _ _ # _ ] _ # _ ]  _ _ #  _ [ _ ]  _ _ _ _ _ _ _   # _ [ _ _ _ _ _ _ _ _ # _ [ _ _ _ #  _ [ _ _  _ _ _ ] _ _ _ _ _ # _ ]  _ _ # [ _ #
emoNormal051,k e N k a o sh I t e i t a f U t a r i n o k o d o m o w a pau o t a g a i n i sh I k a m e cl ts u r a o sh I t e s u w a cl t e i t a
emoNormal051,_ [ _ _ _ #  _ [ _ _ _ _ # _ [ _ _ _ ] _ # _ [ _ _ _ _ _ _   # [ _ _ _ _ _ _ #  _ [ _ _ _ _  _  _ _ _ _ #  _ [ _ # _ [ _ _  _ _ # [ _ #
emoNormal052,j i gy o o o k e e z o k u sh I n a g a r a pau j i gy o o g a i ky o sh I t e i r u f u d o o s a N o pau k i r i u r i sh I t e i k U k o t o n a d o h i g e N j i ts u t e k i n a n o d a
emoNormal052,_ ]  _ _ _ # _ [ _ _ _ _ _  _ _ _ _ _ ] _ _   # _ ]  _ _ _ _ # ]  _ #  _ [ _ _ _ _ # _ [ _ ] _ _ _ _ _   # _ [ _ _ _ _ _  _ _ _ _ _ _ _ _ _ _ _ _ ] _ # _ # _ [ _ _ _  _ ] _ _ _ # _ ] _ _ _ #
emoNormal053,sh I k a sh I p e p a a b a a g u w a pau s o n o o o m u o k e N ky u u s u r u k o t o n i y o cl t e pau d o o b u ts u n i t a i s u r u k a N g a e k a t a g a k a w a cl t a t o i cl t e i r u
emoNormal053,_  [ _ ]  _ # _ [ _ _ _ _ ] _ _ _ _ _   # _ [ _ # [ _ _ _ # _ [ _  _ _ # _ [ _ # _ [ _ ] _ _ _ _  _ _ _   # _ [ _ _ _  _ _ _ # _ [ _ _ ] _ # _ [ _ _ _ _ _ ] _ _ _ # _ [ _ _  _ _ ] _ # [  _ _ _ _ _ #
emoNormal054,p a cl k u m a N g a a r u j o o k e N o m i t a s U t o pau o cl t e k u r u m o N s U t a a o gy a k U sh u u sh I t e t a b e r u k o t o g a d e k i r u
emoNormal054,_ ]  _ _ _ _ _ _ _ # ] _ # _ [ _ _ ] _ # _ [ _ ] _ _ _ _   # [  _ _ # _ ] _ # _ ] _ _ _ _ _ _ #  _ [ _ _  _ _ #  _ [ _ # _ [ _ ] _ # _ [ _ ] _ # _ [ _ ] _ #
emoNormal055,s o n o s u u hy a k u n e N g o n i pau f o o k u g a s e e y o o n o t e e b u r u n i a r a w a r e r u k o t o n i n a r u g a pau t a d a ch i n i u k e i r e r a r e t a w a k e d e w a n a k a cl t a
emoNormal055,_ [ _ # _ [ _  _ _ _ _ _ _ ] _ _ _ _   # _ ] _ _ _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ # [ _ _ _ _ _ ] _ # _ [ _ ] _ # _ ] _ _ _ _   # _ ] _ _  _ _ _ # [ _ _ _ _ # _ ] _ _ _ # _ ] _ _ _ _ _ # _ ] _ _  _ _ #
emoNormal056,t o cl p u n o r i i d a a w a i n u n o k o o d o o g a k u d e w a a r u f a t o y o b a r e pau i k a b e e t a pau g a N m a t o ts u z u k i m a s U
emoNormal056,_ ]  _ _ _ _ # _ ] _ _ _ _ _ # [ _ ] _ # _ [ _ _ _ ] _ _ _ _ _ _ _ # ] _ _ _ _ _ # _ [ _ _ _ _   # ] _ # _ ] _ _ _   # _ ] _ _ _ _ #  _ [ _ _ _ _ _ ] _ #
emoNormal057,w i i N m a d e w a a r u k U t o d o n o k u r a i k a k a r i m a s U k a
emoNormal057,_ ] _ _ _ _ _ _ _ # [ _ ] _ _ _ # _ [ _ _ _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ ?
emoNormal058,s u m i m a s e N pau k o n o h e N n i k u w a sh i k u n a i N d e s U
emoNormal058,_ [ _ _ _ _ _ ] _   # _ [ _ _ _ _ _ _ # _ [ _ _  _ ] _ # _ ] _ _ _ _ _ #
emoNormal059,m o k U hy o o w a j u gy o o s e cl k e e o s u r u t o k i n o pau g a k U s e e n o sh I k o o o sh o k U h a ts U s u r u m e d i a ky o o z a i n o s e N t a k u o y o b i pau k a ts u y o o h o o h o o n i ts u i t e r i k a i s u r u k o t o d e a r u
emoNormal059,_ [ _ _  _ _ _ _ # _ [  _ _ _ _ ]  _ _ _ _ # _ [ _ _ _ _ _ ] _ _   # _ [ _ _ _ _ _ _ #  _ [ _ _ _ #  _ [ _ _ _ _  _ # _ [ _ # _ [ _ _ _  _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _   # _ [  _ _ _ _ _ _ ] _ _ _ _ _ #  _ ] _ _ # _ ] _ _ # _ [ _ # _ [ _ ] _ _ _ _ #
emoNormal060,t o r i a e z u m i s e n o m a e pau s o o j i sh I t o i t e k u r e pau u ch i m i z u m o t a n o m u
emoNormal060,_ [ _ _ ] _ _ # _ [ _ _ _ # _ ] _   # _ [ _ _ #  _ [ _ _ _ _ # _ ] _ _   # [  _ _ _ _ _ _ _ # _ [ _ ] _ #
emoNormal061,h I t o b i t o w a t o o n a m e N t o g a h a j i m a r u n a N k a g e ts u m o m a e n i pau k o r e r a n o ny u u j o o k e N o k a u
emoNormal061,_ [ _ ] _ _ _ _ _ # _ ] _ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ # _ [ _ _ ] _ _  _ _ _ # _ ] _ _ _   # _ [ _ ] _ _ _ #  _ [ _ _ _ ] _ _ _ # _ [ #
emoNormal062,k a n o j o n o m i ry o k u w a k o t o b a d e w a hy o o g e N d e k i n a i pau t o s o n o g e e j u ts u k a w a s a k e N d a
emoNormal062,_ ] _ _ _ _ _ # _ [  _ _ _ _ _ # _ [ _ _ _ ] _ _ _ #  _ [ _ _ ] # _ [ _ ] _ _ _   # _ # _ [ _ # _ [ _ _ _  _ ] _ _ _ # _ [ _ ] _ _ #
emoNormal063,j i sh o o t o sh I t e k a N t a N n a k o t o o pau i k a n i m o m u z u k a sh i s o o n i hy o o g e N s u r u h I t o w a pau a m a r i a t a m a g a y o s a s o o d e w a n a i
emoNormal063,_ [  _ _ _ _ #  _ [ _ # _ [ _ _ _ _ _ # _ [ _ ] _   # [ _ ] _ _ _ # _ [ _ _ _ _  _ ] _ _ _ _ #  _ [ _ _ ] _ _ _ _ # _ [ _ _ _ _   # [ _ _ _ # [ _ _ _ ] _ # _ [ _ _ _ ] _ _ _ _ # _ ] #
emoNormal064,d e z a i N m o pau a a ch i g a t a n o r o g o d e z a i N n i y o r i pau g e N d a i t e k i d e t o o j o o k a N pau y a k u d o o k a N a r u m o n o n i sh i a g e m a sh I t a
emoNormal064,_ [ _ ] _ _ _ _   # [ _  _ _ _ _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ # _ [ _ _   # _ [ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ ] _ _ _   # _ [ _ _ _ _ ] _ _ # ] _ # _ [ _ ] _ #  _ [ _ _ _ _ ]  _ _ _ #
emoNormal065,s o N n a n i a w a t e t e u N t e N sh I t e pau i cl t a i d o k o e i k o o cl t e N d a y o
emoNormal065,_ [ _ _ _ _ # [ _ _ _ _ _ # [ _ _ _ #  _ [ _ _   # [  _ _ ] # _ ] _ _ # [ _ _ _  _ _ _ ] _ _ _ #
emoNormal066,j i k a N w a a r u N d a k a r a pau a N z e N u N t e N sh I t e k u r e y o
emoNormal066,_ [ _ _ _ _ # ] _ _ _ _ _ _ _ _ _   # [ _ _ _ _ ] _ _ _ #  _ [ _ # _ [ _ ] _ #
emoNormal067,d i s U p u r e i w a m o n i t a t o m o i i pau k o N py u u t a n a d o n o k i k I k a r a sh U ts u ry o k U s a r e r u s e e sh i g a pau m a t a w a d o o g a n o e e z o o sh i N g o o o hy o o j i s u r u k i k i d e a r u
emoNormal067,_ ] _ _ _ _ _ _ _ _ # _ ] _ _ _ _ _ _ _ # [ _   # _ [ _  _ ] _ _ _ _ _ _ _ _ # _ ] _ _ _ _ _ #  _ [  _ _  _ _ _ # _ [ _ _ _ # _ [ _  _ ] _ _   # _ [ _ ] _ # _ [ _ _ _ _ # [ _ _ _ _  _ ] _ _ _ _ #  _ [ _ _ _ _ _ _ # _ ] _ _ _ _ _ _ #
emoNormal068,u ch i a i g a s U k o sh I sh i z u m a cl t a t o k i pau p a p a g a h a sh i cl t e f u r a cl t o n i i cl t e pau w a t a sh i t a ch i n i s a N d o i cl ch i o m o cl t e k i t e k u r e t a w a
emoNormal068,[  _ _ _ _ _ # _ [ _ ]  _ #  _ [ _ _ _ ]  _ _ # _ ] _ _   # _ ] _ _ _ # _ [  _ ]  _ _ # _ [ _ ]  _ _ _ _ # [  _ _ _   # _ [ _ _  _ ] _ _  _ _ _ # _ [ _ _ _ ]  _  _ _ # _ ]  _ _ # _ ] _ # _ [ _ _ _ ] _ ?
emoNormal069,g i r i sh a n o f u cl t o b o o r u n o sh i a i d e w a pau i cl p o o n o ch i i m u n o s e N sh u w a pau a i t e ch i i m u n o j i N ch i n o r a i N n o m u k o o g a w a n i b o o r u o m o ch I k o m o o t o sh I t a n o d e s U
emoNormal069,_ ] _ _  _ _ _ # _ [  _ _ _ _ ] _ _ _ _ #  _ [ _ _ _ ] _ _   # [  _ _ ] _ _ #  _ ] _ _ _ _ # _ ] _ _  _ _ _   # [ _ _ _  _ ] _ _ _ _ # _ ] _  _ _ _ # _ [ _ _ _ # _ [ _ _ _ _ _ _ _ _ # _ [ _ _ _ # _ [  _ _ _ ] _ _ _ _ #  _ [ _ # _ ] _ _ _ #
emoNormal070,e e sh a n o sh i N d i i n i k o r a s u w a pau h e t o h e t o n i n a cl t e o y o g i k i cl t a a t o pau d o o b a a d e k a r o o j i t e r i k u n i a g a cl t e k i t a g a pau k a i ky o o s u i e e ky o o k a i n o s U p o o k U s u m a N w a pau k a n o j o g a t o t e m o g e N k i d e a r u t o h a cl py o o sh I t a
emoNormal070,] _  _ _ _ #  _ [ _ _ _ _ _ ] _ _ _ _ _ _ _ _   # _ [ _ _ _ _ _ _ _ # _ ]  _ _ # [ _ _ _ _ _ _  ] _ # ] _ _   # _ ] _ _ _ _ _ # _ [ _ ] _ _ _ _ # _ [ _ _ _ # [ _ _  _ _ _ _ ] _ _ _ _   # _ [ _  _ _ _ _ _ _ _ #  _ ] _ _ _ _ _ # _ [ _ ] _ _ _ _ _ _ _ _ _ _   # _ ] _ _ _ _ _ # _ [ _ _ _ # _ ] _ _ _ _ # ] _ _ _ # _ [  ]  _ _ _  _ _ _ #
emoNormal071,w a k a i d a N j o g a h I t o z a t o h a n a r e t a y o o k a N d e ky o o f u n o i ch i y a o s u g o s U t o y u u pau h o r a a n o t e e b a N s U t a i r u d a
emoNormal071,_ [ _ ] # _ [ ] _ _ _ # _ [ _ _ _ _ _ # _ [ _ ] _ _ _ # _ [ _ _ _ _ _ #  _ ] _ _ _ _ # [  _ ] _ _ # _ [ _ ] _ _ _ # _ [ _   # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _ _ _ #
emoNormal072,h I t o ts u n i w a pau s e e y o o j i N d e w a n a i h I t o b i t o g a j i b u N t a ch i d o k u j i n o b u N k a n i h o k o r i o m o ch I h a j i m e t e k i t a t a m e t o pau m a t a h I t o ts u n i w a pau f o o k u o ts U k a w a n a i s o r e r a n o ch i i k i w a m o cl t o m o t a k a i sh u cl sh o o r i ts u n o ch i i k i o k a k a e t e i r u t o y u u r i y u u k a r a pau k o n o k o t o w a a t a cl t e i r u
emoNormal072,_ [ _ ]  _ _ _ _ _ _   # _ [ _ _ ] _ _ _ # _ ] _ # _ ] # _ [ _ ] _ _ _ _ _ # _ [ _ _ ] _ _  _ # _ [ _ _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ # _ [  _ _ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ ] _ _   # _ [ _ # _ [ _ ]  _ _ _ _ _ _   # _ ] _ _ _ #  _ [ _ _ _ _ _ _ # _ [ _ _ _ ] _ #  _ ] _ _ _ _ # _ [  _ _ ] _ # _ [ _ ] #  _ [  _  _ ] _ _ _  _ _ _ #  _ ] _ _ _ # _ [ _ ] _ _ # [ _ _ _ _ _ ] # _ [ _ _ _ _ _ _ _   # _ [ _ _ _ _ _ ] _ # _ [ _  _ _ # [ _ #
emoNormal073,w a t a sh i t a ch i w a ky o o f u n o n a k a d e i k i t e i t e pau k u r u sh i N d e i r u n o
