emoNormal070,] _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ _ # _ ] _ _ # [ _ _ _ _ _ _ ] _ # ] _ _ # _ ] _ _ _ _ _ # _ [ _ ] _ _ _ _ # _ [ _ _ _ # [ _ _ _ _ _ _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ # _ ] _ _ _ _ _ # _ [ _ ] _ _ _ _ _ _ _ _ _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ # _ ] _ _ _ _ # ] _ _ _ # _ [ ] _ _ _ _ _ _ #
emoNormal071,_ [ _ ] # _ [ ] _ _ _ # _ [ _ _ _ _ _ # _ [ _ ] _ _ _ # _ [ _ _ _ _ _ # _ ] _ _ _ _ # [ _ ] _ _ # _ [ _ ] _ _ _ # _ [ _ # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _ _ _ #
emoNormal072,_ [ _ ] _ _ _ _ _ _ # _ [ _ _ ] _ _ _ # _ ] _ # _ ] # _ [ _ ] _ _ _ _ _ # _ [ _ _ ] _ _ _ # _ [ _ _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ ] _ _ # _ [ _ # _ [ _ ] _ _ _ _ _ _ # _ ] _ _ _ # _ [ _ _ _ _ _ _ # _ [ _ _ _ ] _ # _ ] _ _ _ _ # _ [ _ _ ] _ # _ [ _ ] # _ [ _ _ ] _ _ _ _ _ _ # _ ] _ _ _ # _ [ _ ] _ _ # [ _ _ _ _ _ ] # _ [ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ ] _ # _ [ _ _ _ # [ _ #
emoNormal073,_ [ _ _ _ ] _ _ _ _ _ # _ ] _ _ _ _ # _ ] _ _ _ # [ _ ] _ # [ _ _ # _ [ _ _ _ ] _ _ # [ _ ] _ #
emoNormal074,_ ] _ _ _ _ _ # _ [ _ ] _ # _ [ _ _ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ _ # _ [ _ _ _ _ _ ] _ _ _ _ _ _ #
emoNormal075,_ ] _ _ _ _ # _ [ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ _ _ # _ [ _ _ ] _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ # _ [ _ _ _ _ _ ] _ # _ ] _ _ _ # _ [ _ _ _ _ # _ [ _ _ ] _ _ _ _ _ _ # ] _ _ _ # _ ] _ _ _ # _ [ _ _ _ _ ] _ _ _ #
emoNormal076,_ [ _ _ _ _ _ _ _ _ _ _ _ ] _ _ _ _ _ _ # _ [ _ _ ] _ _ _ # [ _ _ _ _ _ _ _ _ _ _ _ ] _ _ _ _ _ # [ _ _ _ _ # _ [ _ _ _ # _ [ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ # ] _ _ # _ [ _ _ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ _ _ ] # _ [ _ _ _ # _ [ _ ] _ # ] _ #
emoNormal077,_ [ _ _ _ # _ ] _ # [ _ _ ] _ #
emoNormal078,_ ] # ] _ # _ [ _ _ _ # _ [ _ _ _ ] _ _ # _ ] _ #
emoNormal079,_ ] _ # _ ] _ # _ ] _ #
emoNormal080,_ ] _ _ # _ ] _ _ # _ ] _ #
emoNormal081,_ [ _ _ _ _ _ # _ ] _ _ _ # _ ] #
emoNormal082,_ [ _ ] _ _ _ _ _ _ # _ [ _ _ _ _ _ ] _ _ #
emoNormal083,] _ _ _ _ _ # [ _ _ _ ] _ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _ _ #
emoNormal084,_ [ _ _ _ ] _ #
emoNormal085,_ [ _ _ _ _ _ _ ] _ _ #
emoNormal086,[ _ _ _ _ _ _ _ ] _ _ #
emoNormal087,[ # [ _ #
emoNormal088,] # ] #
emoNormal089,] # ] #
emoNormal090,] # ] #
emoNormal091,[ _ _ _ _ ] #
emoNormal092,] _ _ _ #
emoNormal093,] _ _ #
emoNormal094,_ [ _ _ ] _ #
emoNormal095,_ ] _ _ _ #
emoNormal096,_ [ ] _ _ _ #
emoNormal097,_ [ _ _ _ _ _ _ ] _ _ _ _ #
emoNormal098,[ _ ] _ _ _ #
emoNormal099,_ [ _ ] _ _ #
emoNormal100,_ ] _ _ _ #
recitation001,[ _ _ ] _ _ _ _ _ # _ ] # _ ] # [ _ _ _ ] _ _ #
recitation002,_ ] _ _ _ # _ [ _ _ # _ [ _ #
recitation003,_ [ _ _ _ _ _ # _ [ _ _ _ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ # _ [ _ #
recitation004,_ [ _ _ _ _ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ _ _ ] _ _ _ _ # _ ] _ _ _ # [ _ _ _ _ _ _ _ _ _ ] _ _ _ _ # _ [ _ _ _ # [ _ _ _ _ _ _ _ _ _ # [ _ _ _ _ _ _ ] _ #
recitation005,_ [ _ _ _ _ ] _ _ _ # _ [ _ _ _ _ # _ [ _ _ _ _ _ _ ] _ _ _ _ _ # _ [ _ ] _ _ #
recitation006,_ [ _ _ _ _ # _ [ _ ] _ _ _ _ # _ ] _ _ _ _ # [ _ _ #
recitation007,_ [ _ _ _ _ _ _ _ _ _ ] _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _ _ # _ [ _ _ _ # _ [ _ _ #
recitation008,_ ] _ _ _ _ _ _ # _ [ _ _ _ ] _ _ _ _ # [ _ ] _ _ _ _ # _ [ _ # _ [ _ _ # _ [ _ _ _ #
recitation009,_ [ _ _ _ _ _ _ _ ] _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ # _ [ _ _ _ #
recitation010,_ [ _ _ _ ] _ _ _ _ _ # _ ] _ _ _ _ _ _ # _ [ _ ] _ _ _ _ _ # _ [ _ _ _ # _ [ _ _ _ # _ [ _ _ _ #
recitation011,_ [ _ _ _ _ # _ ] _ _ _ _ _ _ # _ ] _ _ # ] _ #
recitation012,_ [ _ _ _ _ _ # [ _ _ ] # _ [ _ _ _ _ _ _ _ _ _ # _ ] _ _ _ _ # _ ] _ _ _ _ # _ [ _ #
recitation013,_ ] # _ [ _ _ _ _ # _ [ _ ] _ _ # _ ] _ _ # _ [ _ ] _ _ _ _ # _ [ _ # _ [ _ _ _ _ _ ] _ _ _ _ _ # _ [ _ _ _ # _ [ _ _ _ #
recitation014,_ [ _ _ _ # _ ] _ _ _ _ # _ [ _ ] _ _ _ # _ [ _ _ _ _ _ # _ ] _ _ # _ [ _ _ _ _ ] _ #
recitation015,_ [ _ _ _ _ _ _ _ _ _ _ # _ ] _ _ _ _ # _ [ # _ [ _ _ _ _ _ _ _ # [ _ ] _ _ _ _ # _ [ _ ] _ _ _ #
recitation016,_ [ _ _ # [ _ ] _ # _ ] _ _ _ # [ _ _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ # _ ] _ _ # _ [ _ ] _ #
recitation017,[ _ _ _ _ _ _ _ _ _ # [ _ _ _ _ _ # _ ] _ _ _ # [ _ _ _ ] _ _ _ _ #
recitation018,_ [ _ _ _ _ _ _ # [ _ _ _ ] _ _ _ _ _ _ #
recitation019,[ _ _ _ _ _ # _ ] _ _ _ _ # _ ] _ _ # _ ] _ # _ ] _ # _ [ _ # _ ] _ _ # _ [ _ _ _ _ _ _ _ ] _ #
recitation020,[ _ _ _ _ _ _ _ ] _ _ _ # _ [ _ _ _ _ _ _ _ _ _ ] #
recitation021,_ ] _ _ _ _ _ # _ ] _ _ _ _ _ _ _ # _ [ _ _ _ ] _ _ _ # _ ] _ #
recitation022,_ [ _ ] _ _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ # _ [ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ _ _ ] _ #
recitation023,_ [ _ ] _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ # _ ] _ _ _ # [ _ _ _ _ _ _ # _ ] _ _ _ _ _ #
recitation024,_ [ _ _ _ _ _ # _ [ _ ] _ # _ ] _ _ # _ ] _ _ # ] _ _ _ _ _ _ # [ _ _ _ _ _ _ ] _ _ _ #
recitation025,_ [ _ _ _ _ ] _ _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ # _ ] _ _ _ _ _ _ _ _ # _ [ _ _ _ ] _ _ _ #
recitation026,_ [ _ _ _ _ # _ [ _ _ _ ] _ _ # _ [ _ _ _ _ # _ [ _ _ _ _ _ _ _ ] #
recitation027,[ _ _ # _ [ _ _ ] _ _ # _ ] _ _ _ # [ _ _ _ _ _ # _ [ _ _ ] _ #
recitation028,_ ] _ _ _ _ _ _ _ # _ [ ] _ # _ [ _ _ _ _ _ _ _ # _ ] _ _ _ # _ [ _ _ _ _ # _ ] _ _ #
recitation029,_ [ _ _ _ _ _ _ # _ [ _ _ _ _ # _ [ _ ] _ # _ [ _ _ _ _ _ _ #
recitation030,_ ] _ _ _ # _ [ _ ] _ _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ # _ [ _ #
recitation031,_ ] _ _ _ _ ] # [ _ _ _ _ # _ [ _ _ # _ [ _ _ _ _ _ _ # _ ] _ _ # _ ] _ _ # _ ] _ _ # _ [ _ ] # _ ] _ _ _ _ _ ?
recitation032,_ [ _ _ _ _ _ _ _ _ ] _ _ _ _ # _ [ _ ] _ _ _ # _ [ _ ] _ # _ [ _ _ _ ] _ _ #
recitation033,_ ] _ _ _ _ _ # [ _ _ _ _ _ # ] _ _ # _ ] _ _ #
recitation034,] _ _ _ _ _ # _ [ _ _ # _ ] # _ ] # _ [ _ _ _ _ _ _ _ ] _ _ _ #
recitation035,_ [ _ _ ] _ _ _ # _ ] _ _ _ _ _ _ # _ ] _ _ _ # _ ] _ _ _ _ _ _ _ _ #
recitation036,_ [ _ _ _ _ _ # _ ] _ _ # _ ] # _ [ _ _ _ _ ] _ #
recitation037,_ [ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ ] _ _ _ # [ _ _ _ _ #
recitation038,_ [ _ ] _ _ _ _ # _ [ _ _ _ _ _ # [ _ ] _ _ _ # [ _ _ _ _ _ ] _ _ # _ [ # _ [ _ _ _ # _ [ _ ] _ _ _ # _ ] _ _ _ # _ [ _ _ _ _ _ _ _ ] _ _ _ #
recitation039,_ ] _ _ _ _ # [ _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ # _ ] _ _ _ _ # [ _ _ _ _ #
recitation040,_ [ _ _ _ # _ [ _ ] _ _ # _ ] _ _ _ _ _ # _ [ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ # _ [ _ _ _ ] _ #
recitation041,_ [ _ _ _ _ # _ [ _ _ _ # _ [ _ ] _ # _ [ _ _ _ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ _ ] _ # _ ] _ _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ #
recitation042,_ [ _ _ _ ] _ _ _ _ # _ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ _ _ # _ ] _ _ _ _ _ _ # [ ] _ # [ _ _ _ _ _ #
recitation043,_ [ _ # _ [ _ _ _ # _ [ _ _ _ _ _ # _ [ _ ] _ # _ [ _ ] _ # _ ] _ _ _ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ # _ [ _ _ _ _ _ ] _ _ # _ ] _ _ #
recitation044,_ ] _ # _ ] _ _ _ # _ [ _ _ _ _ # _ ] _ _ _ #
recitation045,_ [ _ _ _ _ ] _ _ # _ [ _ ] _ # _ [ _ _ _ _ _ _ _ _ _ _ _ _ # _ [ _ _ _ _ ] _ _ _ #
recitation046,_ [ _ _ _ _ # [ _ _ _ _ _ ] _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ _ # _ [ _ # _ [ _ _ _ _ #
recitation047,_ [ _ _ _ _ _ _ _ ] _ # _ [ _ _ _ _ _ _ ] _ _ _ # _ ] _ _ _ # [ ] _ _ _ _ # _ [ _ _ _ _ _ _ _ _ _ _ ] _ _ _ # _ [ _ _ _ _ _ ] _ #
recitation048,[ _ ] _ _ _ _ _ # _ [ _ _ # _ [ _ _ _ ] _ _ # _ [ _ _ _ _ _ ] _ #
